,country_code,Job Title,Gender,Quantity,Percentage
555,DE,Oracle Database Administrator (Oracle DBA),Female,5,5%
556,DE,Oracle Database Administrator (Oracle DBA),Male,13,13%
557,DE,SCADA Operator (Supervisory Control and Data Acquisition Operator),Female,2,2%
558,DE,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,1%
559,DE,SCADA Technician (Supervisory Control and Data Acquisition Technician),Male,1,1%
560,DE,SQL Database Administrator,Female,1,1%
561,DE,SQL Database Administrator,Male,4,4%
562,DE,Survey Data Technician,Male,1,1%
563,DE,Voice and Data Technician,Female,1,1%
564,DE,Voice and Data Technician,Male,3,3%
565,DK,Automatic Data Processing Planner,Female,1,1%
566,DK,Automatic Data Processing Planner,Male,1,1%
567,DK,Automatic Data Processing Planner (ADP Planner),Female,1,1%
568,DK,Automatic Data Processing Planner (ADP Planner),Male,1,1%
569,DK,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,1,1%
570,DK,Clinical Data Manager,Male,1,1%
571,DK,Data Architect,Male,1,1%
572,DK,Data Base Design Analyst,Female,1,1%
573,DK,Data Communications Software Consultant,Female,1,1%
574,DK,Data Communications Software Consultant,Male,3,3%
575,DK,Data Coordinator,Male,2,2%
576,DK,Data Keyer,Male,1,1%
577,DK,Data Management Information Technology Specialist,Female,1,1%
578,DK,Data Manager,Male,1,1%
579,DK,Data Officer,Female,2,2%
580,DK,Data Officer,Male,2,2%
581,DK,Data Operations Director,Male,1,1%
582,DK,Data Processing Auditor,Male,1,1%
583,DK,Data Processing Consultant,Female,1,1%
584,DK,Data Processing Consultant,Male,1,1%
585,DK,Data Processing Manager,Male,1,1%
586,DK,Data Scientist,Male,1,1%
587,DK,Data Storage Specialist,Female,1,1%
588,DK,Data Storage Specialist,Male,1,1%
589,DK,Data Systems Manager,Male,1,1%
590,DK,Data Transcriber,Male,1,1%
591,DK,Data Typist,Female,1,1%
592,DK,Data Warehouse Analyst,Male,1,1%
593,DK,Data Warehouse Architect,Male,2,2%
594,DK,Data Warehouse Developer,Female,1,1%
595,DK,Data Warehouse Specialist,Female,1,1%
596,DK,Data Warehousing Specialist,Female,1,1%
597,DK,Database Administration Associate,Female,1,1%
598,DK,Database Consultant,Male,1,1%
599,DK,Database Coordinator,Female,1,1%
600,DK,Database Coordinator,Male,1,1%
601,DK,Database Designer,Female,1,1%
602,DK,Database Development and Administration Project Manager,Female,1,1%
603,DK,Database Development and Administration Project Manager,Male,1,1%
604,DK,Database Engineer,Female,1,1%
605,DK,Database Management System Specialist (DBMS Specialist),Female,2,2%
606,DK,Database Modeler,Male,1,1%
607,DK,Database Security Expert,Female,1,1%
608,DK,Database Security Expert,Male,1,1%
609,DK,Database Specialist,Female,1,1%
610,DK,Database Specialist,Male,2,2%
611,DK,Database Tester,Female,1,1%
612,DK,Database Tester,Male,1,1%
613,DK,Databases Computer Consultant,Female,1,1%
614,DK,Director of Data Operations,Male,1,1%
615,DK,Electronic Data Interchange System Developer (EDI System Developer),Male,2,2%
616,DK,Electronic Data Processing Auditor (EDP Auditor),Male,1,1%
617,DK,Field Traffic Data Technician,Male,1,1%
618,DK,Health Data Analyst,Male,1,1%
619,DK,Internet Database Specialist,Female,1,1%
620,DK,Medical Data Analyst,Male,1,1%
621,DK,Not working,Female,30,31%
622,DK,Not working,Male,18,19%
623,DK,Oracle Database Administrator (Oracle DBA),Female,1,1%
624,DK,Oracle Database Administrator (Oracle DBA),Male,2,2%
625,DK,SQL Database Administrator,Male,1,1%
626,DK,Survey Data Technician,Female,2,2%
627,EE,Data Base Design Analyst,Female,1,1%
628,EE,Data Collection Technician,Male,1,1%
629,EE,Data Entry Supervisor,Male,1,1%
630,EE,Data Management Information Technology Specialist,Male,1,1%
631,EE,Data Operations Director,Female,1,1%
632,EE,Data Processing Supervisor,Male,1,1%
633,EE,Database Administration Manager,Male,1,1%
634,EE,Database Manager,Male,1,1%
635,EE,Director of Data Operations,Female,1,1%
636,EE,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,1,1%
637,EE,Not working,Female,4,4%
638,EE,Not working,Male,4,4%
639,ES,Analytical Data Miner,Male,1,1%
640,ES,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,5,5%
641,ES,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,6,6%
642,ES,Automatic Data Processing Planner,Female,5,5%
643,ES,Automatic Data Processing Planner,Male,4,4%
644,ES,Automatic Data Processing Planner (ADP Planner),Female,3,3%
645,ES,Automatic Data Processing Planner (ADP Planner),Male,8,8%
646,ES,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,3,3%
647,ES,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,4,4%
648,ES,Business Database Analyst,Female,1,1%
649,ES,Business Database Analyst,Male,1,1%
650,ES,Clinical Data Abstractor,Male,1,1%
651,ES,Clinical Data Associate,Female,1,1%
652,ES,Clinical Data Associate,Male,1,1%
653,ES,Clinical Data Management Manager (CDM Manager),Female,1,1%
654,ES,Clinical Data Management Manager (CDM Manager),Male,2,2%
655,ES,Clinical Data Manager,Male,2,2%
656,ES,Clinical Data Specialist,Female,1,1%
657,ES,Computer or Data Processing Systems Consultant,Female,4,4%
658,ES,Computer or Data Processing Systems Consultant,Male,5,5%
659,ES,Crime Data Specialist,Male,1,1%
660,ES,Data Administrator,Male,2,2%
661,ES,Data Analysis Assistant,Male,1,1%
662,ES,Data Analyst,Female,1,1%
663,ES,Data Architect,Female,3,3%
664,ES,Data Architect,Male,5,5%
665,ES,Data Base Design Analyst,Female,4,4%
666,ES,Data Base Design Analyst,Male,2,2%
667,ES,Data Collector,Female,1,1%
668,ES,Data Communications Analyst,Female,2,2%
669,ES,Data Communications Analyst,Male,3,3%
670,ES,Data Communications Software Consultant,Female,6,6%
671,ES,Data Communications Software Consultant,Male,4,4%
672,ES,Data Communications Technician,Female,1,1%
673,ES,Data Communications Technician,Male,1,1%
674,ES,Data Compiler,Female,2,2%
675,ES,Data Compiler,Male,2,2%
676,ES,Data Control Clerk Supervisor,Male,1,1%
677,ES,Data Conversion Operator,Female,1,1%
678,ES,Data Coordinator,Female,3,3%
679,ES,Data Coordinator,Male,7,7%
680,ES,Data Entry Associate,Female,1,1%
681,ES,Data Entry Machine Operator,Female,2,2%
682,ES,Data Entry Machine Operator,Male,1,1%
683,ES,Data Entry Operator,Male,1,1%
684,ES,Data Entry Representative,Female,1,1%
685,ES,Data Entry Specialist,Female,1,1%
686,ES,Data Entry Supervisor,Male,1,1%
687,ES,Data Examination Clerk,Male,1,1%
688,ES,Data Input Clerk,Male,1,1%
689,ES,Data Keyer,Male,1,1%
690,ES,Data Management Associate,Female,4,4%
691,ES,Data Management Associate,Male,6,6%
692,ES,Data Management Information Technology Specialist,Female,2,2%
693,ES,Data Management Information Technology Specialist,Male,3,3%
694,ES,Data Management Manager,Male,1,1%
695,ES,Data Miner,Female,3,3%
696,ES,Data Miner,Male,2,2%
697,ES,Data Modeler,Male,1,1%
698,ES,Data Modeling Specialist,Female,5,5%
699,ES,Data Modeling Specialist,Male,4,4%
700,ES,Data Officer,Female,1,1%
701,ES,Data Officer,Male,1,1%
702,ES,Data Operations Director,Female,2,2%
703,ES,Data Operations Director,Male,2,2%
704,ES,Data Processing Auditor,Female,1,1%
705,ES,Data Processing Auditor,Male,3,3%
706,ES,Data Processing Auxiliary Equipment Operator,Male,2,2%
707,ES,Data Processing Clerk,Male,3,3%
708,ES,Data Processing Consultant,Female,3,3%
709,ES,Data Processing Consultant,Male,3,3%
710,ES,Data Processing Equipment Repairer,Female,1,1%
711,ES,Data Processing Equipment Repairer,Male,3,3%
712,ES,Data Processing Manager,Female,3,3%
713,ES,Data Processing Manager,Male,5,5%
714,ES,Data Processing Mechanic,Male,1,1%
715,ES,Data Processing Supervisor,Female,1,1%
716,ES,Data Processing Supervisor,Male,1,1%
717,ES,Data Processing Systems Analyst,Female,2,2%
718,ES,Data Processing Systems Analyst,Male,8,8%
719,ES,Data Processing Systems Project Planner,Female,4,4%
720,ES,Data Processing Systems Project Planner,Male,4,4%
721,ES,Data Recovery Planner,Male,2,2%
722,ES,Data Reduction Technician,Female,4,4%
723,ES,Data Reviewer,Female,1,1%
724,ES,Data Sciences Director,Female,3,3%
725,ES,Data Sciences Director,Male,2,2%
726,ES,Data Scientist,Female,2,2%
727,ES,Data Scientist,Male,5,5%
728,ES,Data Security Administrator,Female,6,6%
729,ES,Data Security Administrator,Male,5,5%
730,ES,Data Security Analyst,Female,6,6%
731,ES,Data Security Analyst,Male,4,4%
732,ES,Data Storage Specialist,Female,1,1%
733,ES,Data Storage Specialist,Male,4,4%
734,ES,Data Systems Manager,Female,4,4%
735,ES,Data Systems Manager,Male,7,7%
736,ES,Data Technician,Male,2,2%
737,ES,Data Transcriber,Female,1,1%
738,ES,Data Transcriber,Male,1,1%
739,ES,Data Typist,Female,1,1%
740,ES,Data Warehouse Analyst,Female,4,4%
741,ES,Data Warehouse Analyst,Male,4,4%
742,ES,Data Warehouse Architect,Female,5,5%
743,ES,Data Warehouse Architect,Male,4,4%
744,ES,Data Warehouse Developer,Male,2,2%
745,ES,Data Warehouse Specialist,Female,5,5%
746,ES,Data Warehouse Specialist,Male,4,4%
747,ES,Data Warehousing Engineer,Female,4,4%
748,ES,Data Warehousing Engineer,Male,1,1%
749,ES,Data Warehousing Manager,Female,4,4%
750,ES,Data Warehousing Manager,Male,1,1%
751,ES,Data Warehousing Specialist,Female,1,1%
752,ES,Data Warehousing Specialist,Male,2,2%
753,ES,Database Administration Associate,Female,3,3%
754,ES,Database Administration Associate,Male,4,4%
755,ES,Database Administration Manager,Female,1,1%
756,ES,Database Administration Manager,Male,7,7%
757,ES,Database Administration Project Manager,Female,2,2%
758,ES,Database Architect,Female,2,2%
759,ES,Database Architect,Male,6,6%
760,ES,Database Consultant,Female,1,1%
761,ES,Database Consultant,Male,2,2%
762,ES,Database Coordinator,Female,8,8%
763,ES,Database Coordinator,Male,4,4%
764,ES,Database Design Analyst,Female,4,4%
765,ES,Database Designer,Male,5,5%
766,ES,Database Developer,Female,1,1%
767,ES,Database Development Project Manager,Female,1,1%
768,ES,Database Development Project Manager,Male,1,1%
769,ES,Database Development and Administration Project Manager,Female,6,6%
770,ES,Database Development and Administration Project Manager,Male,7,7%
771,ES,Database Engineer,Female,6,6%
772,ES,Database Engineer,Male,5,5%
773,ES,Database Management System Specialist (DBMS Specialist),Female,4,4%
774,ES,Database Management System Specialist (DBMS Specialist),Male,9,9%
775,ES,Database Manager,Female,2,2%
776,ES,Database Manager,Male,7,7%
777,ES,Database Marketing Analyst,Female,3,3%
778,ES,Database Marketing Analyst,Male,3,3%
779,ES,Database Modeler,Female,1,1%
780,ES,Database Modeler,Male,1,1%
781,ES,Database Security Administrator,Female,4,4%
782,ES,Database Security Administrator,Male,4,4%
783,ES,Database Security Expert,Female,3,3%
784,ES,Database Security Expert,Male,5,5%
785,ES,Database Software Technician,Female,2,2%
786,ES,Database Software Technician,Male,6,6%
787,ES,Database Specialist,Female,2,2%
788,ES,Database Specialist,Male,3,3%
789,ES,Database Technician,Male,1,1%
790,ES,Database Tester,Male,3,3%
791,ES,Databases Computer Consultant,Female,2,2%
792,ES,Databases Computer Consultant,Male,3,3%
793,ES,Databases Software Consultant,Female,3,3%
794,ES,Databases Software Consultant,Male,4,4%
795,ES,Datastage Developer,Male,1,1%
796,ES,Director of Data Operations,Female,5,5%
797,ES,Director of Data Operations,Male,3,3%
798,ES,Electronic Data Interchange System Developer (EDI System Developer),Female,3,3%
799,ES,Electronic Data Interchange System Developer (EDI System Developer),Male,6,6%
800,ES,Electronic Data Processing Auditor (EDP Auditor),Female,3,3%
801,ES,Electronic Data Processing Auditor (EDP Auditor),Male,3,3%
802,ES,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,4,4%
803,ES,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,1,1%
804,ES,Field Artillery Automated Tactical Data System Specialist,Female,1,1%
805,ES,Field Artillery Automated Tactical Data System Specialist,Male,1,1%
806,ES,Field Traffic Data Technician,Male,1,1%
807,ES,Flight Data Technician,Male,1,1%
808,ES,Flight Test Data Acquisition Technician,Female,1,1%
809,ES,Flight Test Data Acquisition Technician,Male,2,2%
810,ES,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,4,4%
811,ES,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,5,5%
812,ES,Geographic Information Systems Data Manager (GIS Data Manager),Female,4,4%
813,ES,Geographic Information Systems Data Manager (GIS Data Manager),Male,6,6%
814,ES,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,2,2%
815,ES,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,3,3%
816,ES,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,2,2%
817,ES,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,6,6%
818,ES,Head of Information Systems and Data Processing,Female,3,3%
819,ES,Head of Information Systems and Data Processing,Male,5,5%
820,ES,Health Data Analyst,Male,2,2%
821,ES,Internet Database Specialist,Female,2,2%
822,ES,Internet Database Specialist,Male,1,1%
823,ES,LiDAR Data Analyst,Female,1,1%
824,ES,LiDAR Data Analyst,Male,1,1%
825,ES,Maintenance Data Analyst,Male,1,1%
826,ES,Marketing Database Analyst,Male,1,1%
827,ES,Medical Data Analyst,Male,1,1%
828,ES,Micro Computer Data Processor,Female,2,2%
829,ES,Micro Computer Data Processor,Male,1,1%
830,ES,Naval Tactical Data System--Combat Information Center Officer,Female,1,1%
831,ES,Naval Tactical Data System--Combat Information Center Officer,Male,2,2%
832,ES,Not working,Female,248,257%
833,ES,Not working,Male,175,181%
834,ES,"Operations Officer, Afloat (Naval Tactical Data Systems)",Male,1,1%
835,ES,Oracle Database Administrator (Oracle DBA),Female,3,3%
836,ES,Oracle Database Administrator (Oracle DBA),Male,4,4%
837,ES,Reference Data Expert,Female,1,1%
838,ES,Reference Data Expert,Male,1,1%
839,ES,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,1%
840,ES,SCADA Technician (Supervisory Control and Data Acquisition Technician),Female,1,1%
841,ES,SQL Database Administrator,Female,3,3%
842,ES,SQL Database Administrator,Male,5,5%
843,ES,Scientific Database Curator,Male,2,2%
844,ES,Survey Data Technician,Female,1,1%
845,ES,Voice and Data Technician,Female,1,1%
846,ES,Voice and Data Technician,Male,1,1%
847,ES,Weight in Motion Field Data Collection Technician,Female,2,2%
848,ES,Weight in Motion Field Data Collection Technician,Male,2,2%
849,FI,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,1,1%
850,FI,Automatic Data Processing Planner (ADP Planner),Female,1,1%
851,FI,Clinical Data Management Manager (CDM Manager),Female,1,1%
852,FI,Computer or Data Processing Systems Consultant,Female,1,1%
853,FI,Computer or Data Processing Systems Consultant,Male,1,1%
854,FI,Data Administrator,Male,1,1%
855,FI,Data Analysis Assistant,Male,1,1%
856,FI,Data Architect,Female,1,1%
857,FI,Data Collection Technician,Male,1,1%
858,FI,Data Communications Analyst,Female,1,1%
859,FI,Data Coordinator,Female,2,2%
860,FI,Data Coordinator,Male,1,1%
861,FI,Data Entry Representative,Male,1,1%
862,FI,Data Management Information Technology Specialist,Female,1,1%
863,FI,Data Manager,Male,1,1%
864,FI,Data Modeling Specialist,Female,2,2%
865,FI,Data Officer,Female,1,1%
866,FI,Data Officer,Male,2,2%
867,FI,Data Operations Director,Male,1,1%
868,FI,Data Processing Auditor,Male,2,2%
869,FI,Data Processing Consultant,Female,1,1%
870,FI,Data Processing Manager,Male,1,1%
871,FI,Data Processing Mechanic,Male,1,1%
872,FI,Data Processing Systems Analyst,Male,1,1%
873,FI,Data Reduction Technician,Female,1,1%
874,FI,Data Reduction Technician,Male,1,1%
875,FI,Data Scientist,Male,1,1%
876,FI,Data Security Analyst,Male,1,1%
877,FI,Data Storage Specialist,Female,1,1%
878,FI,Data Transcriber,Female,1,1%
879,FI,Data Warehouse Developer,Male,1,1%
880,FI,Data Warehousing Engineer,Male,1,1%
881,FI,Data Warehousing Manager,Male,1,1%
882,FI,Data Warehousing Specialist,Female,1,1%
883,FI,Database Administration Associate,Female,1,1%
884,FI,Database Administration Manager,Female,1,1%
885,FI,Database Administration Manager,Male,2,2%
886,FI,Database Consultant,Female,1,1%
887,FI,Database Coordinator,Male,1,1%
888,FI,Database Development Project Manager,Female,1,1%
889,FI,Database Development and Administration Project Manager,Male,1,1%
890,FI,Database Manager,Female,1,1%
891,FI,Database Marketing Analyst,Male,3,3%
892,FI,Database Software Technician,Male,2,2%
893,FI,Database Specialist,Male,1,1%
894,FI,Database Tester,Female,1,1%
895,FI,Database Tester,Male,1,1%
896,FI,Databases Computer Consultant,Female,1,1%
897,FI,Databases Computer Consultant,Male,1,1%
898,FI,Databases Software Consultant,Male,1,1%
899,FI,Datastage Developer,Female,1,1%
900,FI,Director of Data Operations,Male,2,2%
901,FI,Electronic Data Processing Auditor (EDP Auditor),Male,2,2%
902,FI,Field Artillery Automated Tactical Data System Specialist,Male,1,1%
903,FI,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,2,2%
904,FI,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,1%
905,FI,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,1,1%
906,FI,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,2,2%
907,FI,Internet Database Specialist,Male,1,1%
908,FI,Naval Tactical Data System--Combat Information Center Officer,Female,1,1%
909,FI,Not working,Female,24,25%
910,FI,Not working,Male,14,15%
911,FI,Oracle Database Administrator (Oracle DBA),Female,1,1%
912,FI,Oracle Database Administrator (Oracle DBA),Male,1,1%
913,FI,SCADA Technician (Supervisory Control and Data Acquisition Technician),Female,1,1%
914,FR,Analytical Data Miner,Female,1,1%
915,FR,Analytical Data Miner,Male,1,1%
916,FR,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,1,1%
917,FR,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,10,10%
918,FR,Automatic Data Processing Planner,Female,6,6%
919,FR,Automatic Data Processing Planner,Male,7,7%
920,FR,Automatic Data Processing Planner (ADP Planner),Female,4,4%
921,FR,Automatic Data Processing Planner (ADP Planner),Male,5,5%
922,FR,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,2,2%
923,FR,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,9,9%
924,FR,Business Database Analyst,Female,2,2%
925,FR,Business Database Analyst,Male,1,1%
926,FR,Clinical Data Analyst,Male,2,2%
927,FR,Clinical Data Associate,Female,2,2%
928,FR,Clinical Data Coordinator,Male,2,2%
929,FR,Clinical Data Management Associate Director,Female,1,1%
930,FR,Clinical Data Management Associate Director,Male,1,1%
931,FR,Clinical Data Management Manager (CDM Manager),Female,2,2%
932,FR,Clinical Data Management Manager (CDM Manager),Male,2,2%
933,FR,Clinical Data Manager,Female,1,1%
934,FR,Clinical Data Manager,Male,1,1%
935,FR,Clinical Data Specialist,Male,1,1%
936,FR,Clinical Trials Data Coordinator,Female,2,2%
937,FR,Clinical Trials Data Coordinator,Male,1,1%
938,FR,Computer or Data Processing Systems Consultant,Female,1,1%
939,FR,Computer or Data Processing Systems Consultant,Male,13,13%
940,FR,Crime Data Specialist,Female,1,1%
941,FR,Customer Data Technician,Male,1,1%
942,FR,Data Administrator,Female,3,3%
943,FR,Data Administrator,Male,3,3%
944,FR,Data Architect,Female,5,5%
945,FR,Data Architect,Male,8,8%
946,FR,Data Base Design Analyst,Female,3,3%
947,FR,Data Base Design Analyst,Male,7,7%
948,FR,Data Capture Specialist,Male,1,1%
949,FR,Data Coder Operator,Male,2,2%
950,FR,Data Collection Technician,Female,3,3%
951,FR,Data Collector,Female,1,1%
952,FR,Data Communications Analyst,Female,2,2%
953,FR,Data Communications Analyst,Male,7,7%
954,FR,Data Communications Software Consultant,Female,3,3%
955,FR,Data Communications Software Consultant,Male,6,6%
956,FR,Data Communications Technician,Female,1,1%
957,FR,Data Communications Technician,Male,3,3%
958,FR,Data Control Assistant,Male,1,1%
959,FR,Data Control Clerk Supervisor,Male,1,1%
960,FR,Data Coordinator,Female,5,5%
961,FR,Data Coordinator,Male,7,7%
962,FR,Data Entry Clerk,Female,1,1%
963,FR,Data Entry Clerk,Male,3,3%
964,FR,Data Entry Machine Operator,Female,2,2%
965,FR,Data Entry Representative,Female,1,1%
966,FR,Data Entry Representative,Male,3,3%
967,FR,Data Entry Specialist,Female,2,2%
968,FR,Data Entry Supervisor,Female,1,1%
969,FR,Data Input Clerk,Male,1,1%
970,FR,Data Management Associate,Female,4,4%
971,FR,Data Management Associate,Male,10,10%
972,FR,Data Management Information Technology Specialist,Male,4,4%
973,FR,Data Management Manager,Male,1,1%
974,FR,Data Manager,Female,1,1%
975,FR,Data Miner,Female,4,4%
976,FR,Data Miner,Male,8,8%
977,FR,Data Modeler,Female,1,1%
978,FR,Data Modeler,Male,1,1%
979,FR,Data Modeling Specialist,Female,3,3%
980,FR,Data Modeling Specialist,Male,11,11%
981,FR,Data Officer,Female,7,7%
982,FR,Data Officer,Male,8,8%
983,FR,Data Operations Director,Female,2,2%
984,FR,Data Operations Director,Male,4,4%
985,FR,Data Processing Auditor,Female,3,3%
986,FR,Data Processing Auditor,Male,4,4%
987,FR,Data Processing Consultant,Male,5,5%
988,FR,Data Processing Manager,Female,2,2%
989,FR,Data Processing Manager,Male,7,7%
990,FR,Data Processing Systems Analyst,Female,3,3%
991,FR,Data Processing Systems Analyst,Male,7,7%
992,FR,Data Processing Systems Project Planner,Female,2,2%
993,FR,Data Processing Systems Project Planner,Male,5,5%
994,FR,Data Recovery Planner,Female,2,2%
995,FR,Data Reduction Technician,Male,1,1%
996,FR,Data Sciences Director,Male,1,1%
997,FR,Data Scientist,Female,4,4%
998,FR,Data Scientist,Male,3,3%
999,FR,Data Security Administrator,Female,5,5%
1000,FR,Data Security Administrator,Male,7,7%
1001,FR,Data Security Analyst,Female,3,3%
1002,FR,Data Security Analyst,Male,4,4%
1003,FR,Data Specialist,Male,1,1%
1004,FR,Data Storage Specialist,Female,1,1%
1005,FR,Data Storage Specialist,Male,8,8%
1006,FR,Data Systems Manager,Female,2,2%
1007,FR,Data Systems Manager,Male,4,4%
1008,FR,Data Technician,Female,1,1%
1009,FR,Data Transcriber,Female,2,2%
1010,FR,Data Transcriber,Male,1,1%
1011,FR,Data Typist,Male,1,1%
1012,FR,Data Warehouse Analyst,Female,4,4%
1013,FR,Data Warehouse Analyst,Male,6,6%
1014,FR,Data Warehouse Architect,Female,4,4%
1015,FR,Data Warehouse Architect,Male,5,5%
1016,FR,Data Warehouse Developer,Female,1,1%
1017,FR,Data Warehouse Developer,Male,4,4%
1018,FR,Data Warehouse Specialist,Female,5,5%
1019,FR,Data Warehouse Specialist,Male,6,6%
1020,FR,Data Warehousing Engineer,Female,3,3%
1021,FR,Data Warehousing Engineer,Male,3,3%
1022,FR,Data Warehousing Manager,Female,1,1%
1023,FR,Data Warehousing Manager,Male,8,8%
1024,FR,Data Warehousing Specialist,Female,3,3%
1025,FR,Data Warehousing Specialist,Male,4,4%
1026,FR,Database Administration Associate,Female,4,4%
1027,FR,Database Administration Associate,Male,6,6%
1028,FR,Database Administration Manager,Female,1,1%
1029,FR,Database Administration Manager,Male,1,1%
1030,FR,Database Administration Project Manager,Male,1,1%
1031,FR,Database Analyst,Female,1,1%
1032,FR,Database Analyst,Male,2,2%
1033,FR,Database Architect,Female,6,6%
1034,FR,Database Architect,Male,5,5%
1035,FR,Database Consultant,Female,9,9%
1036,FR,Database Consultant,Male,5,5%
1037,FR,Database Coordinator,Female,4,4%
1038,FR,Database Coordinator,Male,11,11%
1039,FR,Database Design Analyst,Female,4,4%
1040,FR,Database Design Analyst,Male,4,4%
1041,FR,Database Designer,Female,2,2%
1042,FR,Database Designer,Male,6,6%
1043,FR,Database Developer,Male,1,1%
1044,FR,Database Development Project Manager,Male,1,1%
1045,FR,Database Development and Administration Project Manager,Female,3,3%
1046,FR,Database Development and Administration Project Manager,Male,7,7%
1047,FR,Database Engineer,Female,2,2%
1048,FR,Database Engineer,Male,7,7%
1049,FR,Database Management System Specialist (DBMS Specialist),Female,1,1%
1050,FR,Database Management System Specialist (DBMS Specialist),Male,3,3%
1051,FR,Database Manager,Female,7,7%
1052,FR,Database Manager,Male,3,3%
1053,FR,Database Marketing Analyst,Female,6,6%
1054,FR,Database Marketing Analyst,Male,6,6%
1055,FR,Database Modeler,Female,3,3%
1056,FR,Database Modeler,Male,10,10%
1057,FR,Database Programmer,Female,2,2%
1058,FR,Database Programmer,Male,1,1%
1059,FR,Database Security Administrator,Female,1,1%
1060,FR,Database Security Administrator,Male,7,7%
1061,FR,Database Security Expert,Female,3,3%
1062,FR,Database Security Expert,Male,4,4%
1063,FR,Database Software Technician,Female,4,4%
1064,FR,Database Software Technician,Male,9,9%
1065,FR,Database Specialist,Female,2,2%
1066,FR,Database Specialist,Male,6,6%
1067,FR,Database Tester,Female,4,4%
1068,FR,Database Tester,Male,7,7%
1069,FR,Databases Computer Consultant,Female,4,4%
1070,FR,Databases Computer Consultant,Male,3,3%
1071,FR,Databases Software Consultant,Female,3,3%
1072,FR,Databases Software Consultant,Male,3,3%
1073,FR,Datastage Developer,Male,1,1%
1074,FR,Director of Data Operations,Female,5,5%
1075,FR,Director of Data Operations,Male,11,11%
1076,FR,Electronic Data Interchange System Developer (EDI System Developer),Female,4,4%
1077,FR,Electronic Data Interchange System Developer (EDI System Developer),Male,5,5%
1078,FR,Electronic Data Processing Auditor (EDP Auditor),Female,2,2%
1079,FR,Electronic Data Processing Auditor (EDP Auditor),Male,5,5%
1080,FR,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,3,3%
1081,FR,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,3,3%
1082,FR,Field Traffic Data Technician,Male,2,2%
1083,FR,Flight Test Data Acquisition Technician,Female,1,1%
1084,FR,GPS Field Data Collector (Global Positioning System Field Data Collector),Female,1,1%
1085,FR,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,3,3%
1086,FR,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,9,9%
1087,FR,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,1%
1088,FR,Geographic Information Systems Data Manager (GIS Data Manager),Male,5,5%
1089,FR,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,4,4%
1090,FR,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,5,5%
1091,FR,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,1,1%
1092,FR,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,3,3%
1093,FR,Head of Information Systems and Data Processing,Female,6,6%
1094,FR,Head of Information Systems and Data Processing,Male,6,6%
1095,FR,Internet Database Specialist,Female,5,5%
1096,FR,Internet Database Specialist,Male,5,5%
1097,FR,Log Data Technician,Female,2,2%
1098,FR,Log Data Technician,Male,2,2%
1099,FR,Maintenance Data Analyst,Female,2,2%
1100,FR,Marketing Database Analyst,Female,1,1%
1101,FR,Medical Data Analyst,Female,2,2%
1102,FR,Micro Computer Data Processor,Male,1,1%
1103,FR,Naval Tactical Data System--Combat Information Center Officer,Female,1,1%
1104,FR,Naval Tactical Data System--Combat Information Center Officer,Male,1,1%
1105,FR,Not working,Female,341,353%
1106,FR,Not working,Male,194,200%
1107,FR,"Operations Officer, Afloat (Naval Tactical Data Systems)",Female,1,1%
1108,FR,Oracle Database Administrator (Oracle DBA),Female,5,5%
1109,FR,Oracle Database Administrator (Oracle DBA),Male,7,7%
1110,FR,Reference Data Expert,Male,1,1%
1111,FR,SCADA Operator (Supervisory Control and Data Acquisition Operator),Female,2,2%
